#otu_num	a206571	a206572	a206603	a206622	a206624	a206625	a206629	a206630	a206635	a206636	a206643	a206644	a206657	a206658	a206670	a206675	a206676	a206677	a206678	a206683	a206684	a215003	a215004	a215007	a215008	a215009	a215010	a215048	a215055	a215056	a215057	a215058	a215061	a215062	a215074	a215077	a215080	a219643	a219644	a222170	a222171	a224844	a224845	CSM5FZ4G	CSM5FZ4O	CSM5MCUI	ERR4837016	ERR4837017	ERR4837018	ERR4837019	ERR4837020	ERR4837021	ERR4837022	ERR4837023	ERR4837024	ERR4837025	ERR4837026	ERR4837037	ERR4837038	ERR4837039	ERR4837040	ERR4837041	ERR4837042	ERR4837043	ERR4837044	ERR4837045	MSM5LLFK	MSM5LLFS	MSM5LLFU	MSM5LLIQ	SRR064846	SRR064848	SRR064849	SRR064851	SRR064852	SRR064854	SRR064855	SRR064857	SRR064858	SRR064860	SRR064861	SRR064863	SRR064864	SRR064866	SRR064867	SRR064869	SRR064870	SRR064873	SRR064875	SRR064876	SRR064878	SRR064879	SRR064880	SRR064881	SRR064882	SRR064883	SRR064884	SRR064885	SRR064886	SRR064887	SRR064888	SRR064889	SRR064890	SRR064891	SRR064892	SRR064893	SRR064894	SRR064895	SRR064896	SRR064897	SRR064898	SRR064899	SRR064900	SRR064901	SRR064902	SRR064903	SRR064904	SRR064905	SRR064906	SRR064907	SRR064908	SRR064909	SRR064910	SRR064911	SRR064912	SRR064913	SRR064914	SRR064915	SRR064916	SRR1008703	SRR1008705	SRR1008737	SRR1008760	SRR1008761	SRR1008762	SRR1008767	SRR1008768	SRR1008911	SRR1008913	SRR1008945	SRR1008954	SRR1008955	SRR1008956	SRR1008961	SRR1008962	SRR1009019	SRR1009021	SRR1009053	SRR1009062	SRR1009063	SRR1009064	SRR1009069	SRR1009070	SRR10735846	SRR10735847	SRR10735848	SRR10735849	SRR10735850	SRR10735851	SRR10735852	SRR10735854	SRR10735856	SRR10735857	SRR10735858	SRR10735859	SRR10735860	SRR10735861	SRR10735862	SRR10735863	SRR10735864	SRR10735865	SRR10735866	SRR10735867	SRR10735868	SRR10735869	SRR10735870	SRR10735871	SRR10735872	SRR10735873	SRR10735874	SRR10735875	SRR2651094	SRR2651095	SRR2651096	SRR2651139	SRR2651208	SRR2651293	SRR2651338	SRR2651405	SRR2651491	SRR2651514	SRR2651569	SRR2651606	SRR2651639	SRR2651640	SRR2651641	SRR2651642	SRR2651643	SRR2651644	SRR2651645	SRR2651646	SRR2651647	SRR2651648	SRR2651649	SRR2651650	SRR2651651	SRR2651652	SRR2651653	SRR2651654	SRR2651656	SRR2651657	SRR2651658	SRR2651659	SRR2651660	SRR2651661	SRR2651665	SRR2651666	SRR2651667	SRR2651668	SRR2651669	SRR2651670	SRR2651671	SRR2651672	SRR2661022	SRR2661082	SRR2661083	SRR2661177	SRR2661218	SRR2661254	SRR2661255	SRR2661256	SRR2661257	SRR2661258	SRR2661259	SRR2661260	SRR2661261	SRR2661262	SRR2661263	SRR2661264	SRR2661265	SRR2661266	SRR2661267	SRR2661268	SRR2661288	SRR2661289	SRR2661290	SRR2661291	SRR2661292	SRR2661293	SRR2661294	SRR2661295	SRR2661296	SRR2762395	SRR2762396	SRR2762397	SRR2762399	SRR2762400	SRR2762401	SRR2762403	SRR2762404	SRR2762405	SRR2762407	SRR2762408	SRR2762409	SRR2762411	SRR2762412	SRR2762413	SRR2762415	SRR2762416	SRR2762418	SRR2762419	SRR2762420	SRR2762421	SRR2762422	SRR2762423	SRR2762424	SRR2762425	SRR2762426	SRR2762427	SRR2762428	SRR2762429	SRR2762449	SRR2762450	SRR2762451	SRR2762482	SRR2762489	SRR2762556	SRR2762579	SRR2762580	SRR2762664	SRR2899239	SRR2899240	SRR2899241	SRR2899242	SRR2899244	SRR2899245	SRR2899246	SRR2899247	SRR2899249	SRR2899250	SRR2899270	SRR2899271	SRR2899273	SRR2899274	SRR2899325	SRR2899328	SRR2899350	SRR2899397	SRR2899457	SRR2899491	SRR2899536	SRR2899655	SRR2899702	SRR2899727	SRR2899729	SRR2899730	SRR2899732	SRR2899733	SRR2899734	SRR2899735	SRR2899737	SRR2899748	SRR2899758	SRR2899776	SRR2899789	SRR2899798	SRR2899806	SRR2899808	SRR2899809	SRR2899810	SRR2899811	SRR2899812	SRR2899813	SRR2899814	SRR2899815	SRR2899816	SRR2899817	SRR2899818	SRR2899820	SRR2899822	SRR2899824	SRR2899825	SRR2899826	SRR2899828	SRR2899829	SRR2899830	SRR2899832	SRR2899833	SRR2899834	SRR2899836	SRR2899837	SRR2899838	SRR2899839	SRR2910694	SRR2910696	SRR2910697	SRR2910699	SRR2910700	SRR3100561	SRR3100562	SRR3100563	SRR3100568	SRR3100589	SRR3100590	SRR3100591	SRR3100610	SRR3100611	SRR3100613	SRR3100614	SRR3100615	SRR3100616	SRR3100617	SRR3100618	SRR3100619	SRR3100620	SRR3100621	SRR3100622	SRR3100623	SRR3100625	SRR3100627	SRR3100628	SRR3100629	SRR3100630	SRR3100631	SRR3100632	SRR3100633	SRR3100634	SRR3100635	SRR3100636	SRR3100639	SRR3100640	SRR3100641	SRR3100643	SRR3100644	SRR3100645	SRR3100646	SRR3100647	SRR3100648	SRR3100649	SRR3100650	SRR3100651	SRR3100663	SRR3100675	SRR3100679	SRR3100680	SRR3100681	SRR3100682	SRR3100683	SRR3100684	SRR3100685	SRR3100686	SRR3143842	SRR3143892	SRR3143893	SRR3143895	SRR3143896	SRR3143898	SRR3143900	SRR3143912	SRR3143922	SRR3143928	SRR3143929	SRR3143930	SRR3143931	SRR3143932	SRR3143933	SRR3143934	SRR3143935	SRR3143936	SRR3143937	SRR3143938	SRR3143939	SRR3143940	SRR3143941	SRR3143942	SRR3143943	SRR3143944	SRR3143945	SRR3143946	SRR3143947	SRR3143948	SRR3143949	SRR3143950	SRR3143951	SRR3143952	SRR3143953	SRR3143954	SRR3143955	SRR3143956	SRR3143957	SRR3143958	SRR3143959	SRR3143960	SRR3143961	SRR3143962	SRR3143963	SRR3143964	SRR3143965	SRR3143966	SRR3143967	SRR3143968	SRR3143969	SRR3143970	SRR3143972	SRR3143981	SRR3143987	SRR3143988	SRR3144002	SRR3144015	SRR3144017	SRR3144033	SRR3144042	SRR3144056	SRR3144066	SRR3144067	SRR3144068	SRR3144069	SRR3144070	SRR3144071	SRR3144081	SRR3144090	SRR3144096	SRR3144097	SRR3144098	SRR3144099	SRR3144100	SRR3144101	SRR3144102	SRR3144103	SRR3144104	SRR3144105	SRR3144106	SRR3144107	SRR3144108	SRR3144109	SRR3144110	SRR3144111	SRR3144112	SRR3144113	SRR3144114	SRR3144115	SRR3144116	SRR3144117	SRR3144119	SRR3144120	SRR3144121	SRR3144122	SRR3144123	SRR3144124	SRR3144125	SRR3144126	SRR3144127	SRR3144132	SRR3144136	SRR3144141	SRR3145320	SRR3145321	SRR3145322	SRR3145323	SRR3145324	SRR3145326	SRR3145329	SRR3145335	SRR3145336	SRR3145337	SRR3145338	SRR3145339	SRR3145340	SRR3145341	SRR3145342	SRR3145343	SRR3145344	SRR3145353	SRR3145354	SRR3145355	SRR3145356	SRR3145357	SRR3145358	SRR3145359	SRR3145360	SRR3145361	SRR3145362	SRR3213901	SRR5218291	SRR5218304	SRR5218305	SRR5218306	SRR5218307	SRR5218308	SRR5218309	SRR5218310	SRR5218311	SRR5218312	SRR5218313	SRR5218314	SRR5218315	SRR5218316	SRR5218317	SRR5218318	SRR5218319	SRR5218320	SRR5218321	SRR5218322	SRR5218323	SRR5218324	SRR5218325	SRR5218326	SRR5218327	SRR5218328	SRR5218329	SRR5218330	SRR5218331	SRR5218332	SRR5218333	SRR5218334	SRR5218335	SRR5218336	SRR5218337	SRR5218338	SRR5218339	SRR5218340	SRR5218341	SRR5218342	SRR5218343	SRR5218344	SRR5218345	SRR5218346	SRR5218347	SRR5218348	SRR5218349	SRR5218350	SRR5218351	SRR5218352	SRR5218353	SRR5218354	SRR5218355	SRR5218356	SRR5218357	SRR5218358	SRR5218359	SRR5218360	SRR5218361	SRR5218362	SRR5218363	SRR5218364	SRR5218365	SRR5218366	SRR5218367	SRR5548014	SRR5548016	SRR5548018	SRR5548020	SRR5548021	SRR5548023	SRR5548024	SRR5548026	SRR5548027	SRR5548028	SRR5548029	SRR5548030	SRR5548031	SRR5548033	SRR5548034	SRR5548036	SRR5548037	SRR5548039	SRR5548042	SRR5548045	SRR5548046	SRR5548049	SRR5548051	SRR5548054	SRR5548055	SRR5548058	SRR5548060	SRR5548061	SRR5548063	SRR5548064	SRR5548066	SRR5548069	SRR5548070	SRR5548073	SRR5548075	SRR5548076	SRR5548078	SRR5548079	SRR5548081	SRR5548084	SRR5548085	SRR5548087	SRR5548094	SRR5548095	SRR5548101	SRR5548102	SRR5548106	SRR5548107	SRR5548108	SRR5548109	SRR5548113	SRR5548118	SRR5548119	SRR5548121	SRR5548122	SRR5548123	SRR5548125	SRR5548126	SRR5548127	SRR5548128	SRR5548129	SRR5548130	SRR5548132	SRR5548133	SRR5548134	SRR5548135	SRR5548136	SRR5548137	SRR5548139	SRR5548165	SRR5548166	SRR5548167	SRR5548168	SRR5548169	SRR5548170	SRR5548171	SRR5548172	SRR5548173	SRR5548174	SRR5548175	SRR5548176	SRR5548177	SRR5548179	SRR5548180	SRR5548181	SRR5548182	SRR5548183	SRR5548184	SRR5548186	SRR5548187	SRR5548188	SRR5548217	SRR5548218	SRR5548219	SRR5548220	SRR5548221	SRR5548222	SRR5548223	SRR5548224	SRR5548225	SRR5548226	SRR5548227	SRR5548228	SRR5548229	SRR5548230	SRR5548231	SRR5548232	SRR5548233	SRR5548234	SRR5548235	SRR5548236	SRR5548237	SRR5548238	SRR5548239	SRR5548240	SRR5548241	SRR5548242	SRR5548243	SRR5548244	SRR5548245	SRR5548246	SRR5548247	SRR5548248	SRR5548249	SRR5548250	SRR5548251	SRR5548252	SRR5548253	SRR5548254	SRR5548255	SRR5548256	SRR5548257	SRR5548258	SRR5548259	SRR5548260	SRR5548261	SRR5548262	SRR5548265	SRR5548272	SRR5548274	SRR5548277	SRR5548278	SRR5548279	SRR5548281	SRR5548286	SRR5548287	SRR5548288	SRR5548289	SRR5548293	SRR5548295	SRR5548297	SRR5548298	SRR5548299	SRR5548300	SRR5548301	SRR5548302	SRR5548303	SRR5548304	SRR5548305	SRR5548306	SRR5548307	SRR5548308	SRR5548309	SRR5548310	SRR5548311	SRR5548312	SRR5548313	SRR5548314	SRR5548315	SRR5548316	SRR5548317	SRR5548318	SRR5548319	SRR5548320	SRR5548321	SRR5548322	SRR5548323	SRR5548324	SRR5548325	SRR5548326	SRR5548327	SRR5548328	SRR5548329	SRR5548330	SRR5548331	SRR5548332	SRR5548333	SRR5548334	SRR5548335	SRR5548336	SRR5548337	SRR5548338	SRR5548339	SRR5548342	SRR5548345	SRR5548346	SRR5548350	SRR5548352	SRR5548353	SRR5548354	SRR5548357	SRR5548364	SRR5548371	SRR5548373	SRR5548431	SRR5548432	SRR5548433	SRR5548434	SRR5548435	SRR5548436	SRR5548437	SRR5548438	SRR5548439	SRR5548440	SRR5548441	SRR5548442	SRR5548443	SRR5548444	SRR5548445	SRR5548446	SRR5548447	SRR5548448	SRR5548449	SRR5548450	SRR5548451	SRR5548452	SRR5548455	SRR5548456	SRR5548457	SRR5548458	SRR5548459	SRR5548460	SRR5548461	SRR5548462	SRR5548463	SRR5548464	SRR5548465	SRR5548466	SRR5548467	SRR5548470	SRR5548471	SRR5548472	SRR5548473	SRR5548474	SRR5548475	SRR5548476	SRR5548477	SRR5548478	SRR5548479	SRR5548480	SRR5548481	SRR5548482	SRR5548485	SRR5548486	SRR5548487	SRR5548488	SRR5548489	SRR5548491	SRR5548493	SRR5548501	SRR5548503	SRR5548508	SRR5548510	SRR5548513	SRR5548515	SRR5548794	SRR5548796	SRR5548797	SRR5548798	SRR5548799	SRR5548800	SRR5548801	SRR5548802	SRR5548803	SRR5548804	SRR5548805	SRR5548806	SRR5548807	SRR5548808	SRR5548809	SRR5548810	SRR5548811	SRR5548812	SRR5548813	SRR5548814	SRR5548815	SRR5548816	SRR5548817	SRR5548818	SRR5548819	SRR5548820	SRR5548821	SRR5548822	SRR5548823	SRR5548824	SRR5548825	SRR5548826	SRR5548827	SRR5548828	SRR5548829	SRR5548830	SRR5548831	SRR5548832	SRR5548834	SRR5548835	SRR5548836	SRR5548837	SRR5548838	SRR5548839	SRR5548840	SRR5548841	SRR5548842	SRR5548843	SRR5548844	SRR5548845	SRR5548846	SRR5548847	SRR5548848	SRR5548849	SRR5548850	SRR5548851	SRR5548852	SRR5548853	SRR5548854	SRR5548856	SRR5548858	SRR5548859	SRR5548861	SRR5548862	SRR5548864	SRR5548866	SRR5548868	SRR5578906	SRR5578907	SRR5578908	SRR5578909	SRR5578910	SRR5578911	SRR5578912	SRR5578913	SRR5578914	SRR5578915	SRR5578916	SRR5578917	SRR5578918	SRR5578919	SRR5578920	SRR5578921	SRR5578922	SRR5578923	SRR5578924	SRR5578925	SRR5578926	SRR5578927	SRR5578928	SRR5578929	SRR5578930	SRR5578931	SRR5578932	SRR5578933	SRR5578934	SRR5578935	SRR5578936	SRR5578937	SRR5578938	SRR5578939	SRR5578940	SRR5578941	SRR5578942	SRR5578943	SRR5578944	SRR5578945	SRR5578946	SRR5578947	SRR5578948	SRR5578949	SRR5578950	SRR5578951	SRR5578952	SRR5578953	SRR5578954	SRR5578955	SRR5578956	SRR5578957	SRR5578958	SRR5578959	SRR5578960	SRR5578961	SRR5578962	SRR5578963	SRR5578964	SRR5578965	SRR5578966	SRR5578967	SRR5578968	SRR5578969	SRR5578970	SRR5578971	SRR5578972	SRR5578973	SRR5578974	SRR5578975	SRR5578976	SRR5578977	SRR5578978	SRR5578979	SRR5578980	SRR5578981	SRR5578982	SRR5578983	SRR5578984	SRR5578985	SRR5578986	SRR5578987	SRR5578988	SRR5578989	SRR5578990	SRR5578991	SRR5578992	SRR5578993	SRR5578994	SRR5578995	SRR5578996	SRR5578997	SRR5578998	SRR5578999	SRR5579000	SRR5579001	SRR5579002	SRR5579003	SRR5579004	SRR5579005	SRR5579006	SRR5579007	SRR5579008	SRR5579009	SRR5579010	SRR5579011	SRR5579012	SRR5579013	SRR5579014	SRR5579015	SRR5579016	SRR5579017	SRR5579018	SRR5579019	SRR5579020	SRR5579021	SRR5579022	SRR5579023	SRR5579024	SRR5579025	SRR5579026	SRR5579027	SRR5579028	SRR5579029	SRR5579030	SRR5579031	SRR5579032	SRR5579033	SRR5579034	SRR5579035	SRR5579036	SRR5579037	SRR5579038	SRR5579039	SRR5579040	SRR5579041	SRR5579042	SRR5579043	SRR5579044	SRR5579045	SRR5579046	SRR5579047	SRR5579048	SRR5579049	SRR5579050	SRR5579051	SRR5579052	SRR5579053	SRR5579054	SRR5579055	SRR5579056	SRR5579057	SRR5579058	SRR5579059	SRR5579060	SRR5579061	SRR5579062	SRR5579063	SRR5579064	SRR5579065	SRR5579066	SRR5579067	SRR5579068	SRR5579069	SRR5579070	SRR5579071	SRR5579072	SRR5579073	SRR5579074	SRR5579075	SRR5579076	SRR5579077	SRR5579078	SRR5579079	SRR5579080	SRR5579081	SRR5579082	SRR5579083	SRR5579084	SRR5579085	SRR5579086	SRR5579087	SRR5579088	SRR5579089	SRR5579090	SRR5579091	SRR5579092	SRR5579093	SRR5579094	SRR5579095	SRR5579096	SRR5579097	SRR5579098	SRR5579099	SRR5579100	SRR5579101	SRR5579102	SRR5579103	SRR5579104	SRR5579105	SRR5579106	SRR5579107	SRR5579108	SRR5579109	SRR5579110	SRR5579111	SRR5579112	SRR5579113	SRR5579114	SRR5579115	SRR5579116	SRR6505416	SRR6505417	SRR6505424	SRR6505425	SRR6505426	SRR6505427	SRR6505428	SRR6505429	SRR6505430	SRR6505431	SRR6505433	SRR6505447	SRR6505453	SRR6505456	SRR6505468	SRR6505469	SRR6505470	SRR6505471	SRR6505472	SRR6505473	SRR6505474	SRR6505475	SRR6505476	SRR6505477	SRR6505478	SRR6505479	SRR6505502	SRR6505507	SRR6505508	SRR6505512	SRR6505513	SRR6505514	SRR6505515	SRR6505519	SRR6505522	SRR6505523	SRR6505533	SRR6505534	SRR6505546	SRR6505547	SRR6505548	SRR6505549	SRR6505550	SRR6505551	SRR6505552	SRR6505553	SRR6505554	SRR6505555	SRR6505556	SRR6505557	SRR6505558	SRR6505559	SRR6505560	SRR6505561	SRR6505564	SRR6505565	SRR6505589	SRR6505590	SRR6505591	SRR6505592	SRR6505593	SRR6505594	SRR6505595	SRR6505596	SRR6505597	SRR6505598	SRR6505599	SRR6505600	SRR6505601	SRR6505602	SRR6505603	SRR6505604	SRR6505608	SRR6505628	SRR6505629	SRR6505630	SRR6505631	SRR6505632	SRR6505633	SRR6505634	SRR6505635	SRR6505636	SRR6505637	SRR6505639	SRR6505640	SRR6505641	SRR6505642	SRR6505644	SRR6505645	SRR6505646	SRR6505658	SRR6505665	SRR6505666	SRR6505667	SRR6505669	SRR6505670	SRR6505671	SRR6505672	SRR6505673	SRR6505674	SRR6505675	SRR6505676	SRR6505678	SRR6505679	SRR6505680	SRR6505690	SRR6505691	SRR6505692	SRR6505693	SRR6505696	SRR6505697	SRR6505698	SRR6505699	SRR6505700	SRR6505701	SRR6505705	SRR6505706	SRR6505707	SRR6505708	SRR6505709	SRR6505710	SRR6505711	SRR6505712	SRR6505713	SRR6505714	SRR6505715	SRR6505716	SRR6505717	SRR6505718	SRR6505729	SRR6505730	SRR6505731	SRR6505732	SRR6505733	SRR6505734	SRR9008966	SRR9008967	SRR9008968	SRR9008969	SRR9008976	SRR9008977	SRR9008978	SRR9008979	SRR9008980	SRR9008981	SRR9008982
Abiotrophia defectiva	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01951283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030454534	0	0	0	0.101936799	0	0	0	0	0	0	0	0.00903375	0	0	0	0	0	0	0	0.118818019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01186052	0	0	0	0	0.06269031	0	0.022505626	0.032765715	0	0	0	0	0	0	0	0	0	0.05364349	0	0	0	0	0	0.017665684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030808037	0.032338199	0	0	0.101261666	0.287166933	0	0	0	0	0	0	0.010671106	0.006605194	0	0	0	0	0	0	0.12292563	0.307863501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049023041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094088771	0	0.058213995	0.069997375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021629416	0	0	0.037604588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010942458	0	0	0	0.015093485	0	0	0	0	0	0	0	0	0	0	0.026481882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262038661	0	0	0.008942144	0	0	0.064762377	0	0.035917555	0	0	0	0	0	0	0	0	0	0.005818238	0.050822399	0	0	0	0	0	0	0	0	0.079849796	0	0	0	0	0.035016049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006682169	0.019276737	0	0	0	0	0	0	0	0.047325247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
